email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
viola.monaco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.giuliani@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
chiara.riva@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.marchetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.borghi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.ferrari@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
irene.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.barbieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.milani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.caputo@example.org;true;true;true;true;false;false;false;true;2025-10-18;5;0;true;0;false;;;0
andrea.lombardi@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
simone.corsi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
paolo.cavallo@example.org;true;true;true;true;false;false;false;true;2025-10-16;4;3;true;4;false;;;0
carlo.parisi@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
federico.desantis@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.ferretti@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.milani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.bianchi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.valente@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.landi@example.org;true;true;true;false;false;true;false;false;;0;0;false;0;false;;;0
luigi.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.caruso@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.bacci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.milani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
monica.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.marchetti@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
davide.bianchi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
monica.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.desantis@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.bianco@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
nicola.perini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.lorenzi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.grassi@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.messina@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
sara.sala@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.piras@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.lombardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberto.agostini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.bernardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.giuliani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.costa@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.rossi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
viola.ferrara@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
carlo.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.desantis@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
paolo.sala@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.caruso@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
massimo.mancini@example.org;true;true;true;false;false;false;false;true;2025-10-15;5;5;true;0;false;;;0
monica.donati@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luigi.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vincenzo.negri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.colombo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudio.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.bassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.abbate@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.monaco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.bellini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.testa@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
marta.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.fabbri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.valente@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.giordano@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
monica.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.deluca@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.nardi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.agostini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.salerno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.ferretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.fiore@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federico.melchiorre@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.silvestri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
daniela.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.mancini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.rizzo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.cattaneo@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
francesco.innocenti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.moretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.costa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.gatti@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.toscano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federico.negri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
luca.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.abbate@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.damico@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
daniela.longo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.bianco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.barbieri@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
matteo.leone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.manfredi@example.org;true;true;true;true;false;false;false;true;2025-10-16;5;2;true;5;false;;;0
maria.marini@example.org;true;true;true;false;false;false;false;true;2025-10-15;4;0;false;0;false;;;0
anna.zanini@example.org;true;true;true;false;false;true;true;false;;0;0;false;0;false;;;0
lucia.bruno@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.romano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.bellini@example.org;true;true;true;false;false;false;false;true;2025-10-16;2;0;false;0;true;59;0.7089;1
angela.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.donati@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
barbara.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.palmieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.rizzo@example.org;true;true;true;true;false;true;true;true;2025-10-15;2;2;false;0;false;;;0
luigi.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
pietro.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.benedetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.volpe@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;true;41;0.6869;2
francesco.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
andrea.fontana@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.farina@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.pagano@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
